 a 	c
http://de.dbpedia.org/resource/Jürgen_Schmidhuber 	"112745814"@de
http://de.dbpedia.org/resource/Giovanni_Duprè 	"118899007"@de
http://de.dbpedia.org/resource/Georg_Kaiser 	"118559427"@de
http://de.dbpedia.org/resource/Joseph_Drechsler 	"127916148"@de
http://de.dbpedia.org/resource/Tim_Berne 	"134327659"@de
http://de.dbpedia.org/resource/Berthold_Schwarz 	"119210622"@de
http://de.dbpedia.org/resource/Ludwig_Senfl 	"118764551"@de
http://de.dbpedia.org/resource/Michael_Glos 	"121984664"@de
http://de.dbpedia.org/resource/Wilhelm_Ackermann_(Mathematiker) 	"116006080"@de
http://de.dbpedia.org/resource/César_Franck 	"118534645"@de
http://de.dbpedia.org/resource/Alfred_Bester 	"118658654"@de
http://de.dbpedia.org/resource/Tigran_Petrosjan 	"118740385"@de
http://de.dbpedia.org/resource/Anton_Philipp_Reclam 	"11637408X"@de
http://de.dbpedia.org/resource/Mary_Quant 	"115546871"@de
http://de.dbpedia.org/resource/Ausonius 	"118505165"@de
http://de.dbpedia.org/resource/Georg_I._(Griechenland) 	"102300186"@de
http://de.dbpedia.org/resource/Sophie_Mereau 	"11858104X"@de
http://de.dbpedia.org/resource/Quett_Masire 	"132796635"@de
http://de.dbpedia.org/resource/Seretse_Khama 	"124511449"@de
http://de.dbpedia.org/resource/Hans_W._Geißendörfer 	"118927876"@de
http://de.dbpedia.org/resource/Basil_Zaharoff 	"133325091"@de
http://de.dbpedia.org/resource/Alan_Rickman 	"12292651X"@de
http://de.dbpedia.org/resource/Henri_Michaux 	"118582089"@de
http://de.dbpedia.org/resource/Neil_Kinnock 	"119343967"@de
http://de.dbpedia.org/resource/Max_Euwe 	"118685554"@de
http://de.dbpedia.org/resource/Theo_van_Doesburg 	"118526405"@de
http://de.dbpedia.org/resource/Diana_Ross 	"119199211"@de
http://de.dbpedia.org/resource/Tanja_Kinkel 	"119495201"@de
http://de.dbpedia.org/resource/Jan_van_Ruysbroek 	"118750496"@de
http://de.dbpedia.org/resource/John_Logan 	"139277374"@de
http://de.dbpedia.org/resource/Gustav_III._(Schweden) 	"118543725"@de
http://de.dbpedia.org/resource/Adolf_Friedrich_(Schweden) 	"116008652"@de
http://de.dbpedia.org/resource/Robert_McNamara 	"118892347"@de
http://de.dbpedia.org/resource/Friedrich_(Schweden) 	"118535803"@de
http://de.dbpedia.org/resource/Arthur_Phillip 	"118982796"@de
http://de.dbpedia.org/resource/Joseph_Franklin_Rutherford 	"134036360"@de
http://de.dbpedia.org/resource/Otto_Preminger 	"119067412"@de
http://de.dbpedia.org/resource/Jürgen_Vogel 	"124998844"@de
http://de.dbpedia.org/resource/Johann_Peter_Hebel 	"118547453"@de
http://de.dbpedia.org/resource/Arthur_Moritz_Schoenflies 	"116868260"@de
http://de.dbpedia.org/resource/Clemens_VI. 	"118563114"@de
http://de.dbpedia.org/resource/Lorin_Maazel 	"118575635"@de
http://de.dbpedia.org/resource/Severinus_(Papst) 	"10096057X"@de
http://de.dbpedia.org/resource/Alexandra_Michailowna_Kollontai 	"118564935"@de
http://de.dbpedia.org/resource/Jules_Dupré 	"122568389"@de
http://de.dbpedia.org/resource/Levon_Helm 	"11938583X"@de
http://de.dbpedia.org/resource/Archie_Shepp 	"12063158X"@de
http://de.dbpedia.org/resource/Ottokar_I._Premysl 	"11949129X"@de
http://de.dbpedia.org/resource/Jean_Anouilh 	"118503251"@de
http://de.dbpedia.org/resource/Cheb_Khaled 	"134642309"@de
http://de.dbpedia.org/resource/Carlos_Santana 	"119397986"@de
http://de.dbpedia.org/resource/John_Lutterell 	"102547165"@de
http://de.dbpedia.org/resource/Wenzel_III._(Böhmen) 	"133739961"@de
http://de.dbpedia.org/resource/Leo_V._(Papst) 	"100951880"@de
http://de.dbpedia.org/resource/Leo_Wohleb 	"118634569"@de
http://de.dbpedia.org/resource/Karl_X._Gustav 	"118720945"@de
http://de.dbpedia.org/resource/Ulrika_Eleonore_(Schweden) 	"123038162"@de
http://de.dbpedia.org/resource/Philippe_Rousseau 	"116665165"@de
http://de.dbpedia.org/resource/Théodore_Rousseau 	"118603434"@de
http://de.dbpedia.org/resource/Christoph_Schönborn 	"115440305"@de
http://de.dbpedia.org/resource/Reza_Schah_Pahlavi 	"118599828"@de
http://de.dbpedia.org/resource/James_Clavell 	"119121425"@de
http://de.dbpedia.org/resource/Mohammad_Reza_Pahlavi 	"118744569"@de
http://de.dbpedia.org/resource/Petrus_Canisius 	"118518836"@de
http://de.dbpedia.org/resource/Karl_Rahner 	"118597868"@de
http://de.dbpedia.org/resource/Johann_Josef_Loschmidt 	"119550407"@de
http://de.dbpedia.org/resource/Stephen_A._Cook 	"140808973"@de
http://de.dbpedia.org/resource/Percy_Bysshe_Shelley 	"118613774"@de
http://de.dbpedia.org/resource/Fatih_Akin 	"130055808"@de
http://de.dbpedia.org/resource/Deng_Xiaoping 	"118621297"@de
http://de.dbpedia.org/resource/David_Brin 	"118095730"@de
http://de.dbpedia.org/resource/Steve_Stevaert 	"13159267X"@de
http://de.dbpedia.org/resource/Pierre_Coudrin 	"118838563"@de
http://de.dbpedia.org/resource/John_Landis 	"122218256"@de
http://de.dbpedia.org/resource/Robert_Hofstadter 	"172141168"@de
http://de.dbpedia.org/resource/Angelo_Sodano 	"12044819X"@de
http://de.dbpedia.org/resource/Bartolomeu_Dias 	"118678159"@de
http://de.dbpedia.org/resource/Dietrich_Kittner 	"118723286"@de
http://de.dbpedia.org/resource/Thomas_Bach 	"122548515"@de
http://de.dbpedia.org/resource/Heinz_Nixdorf 	"118817248"@de
http://de.dbpedia.org/resource/Leon_Neil_Cooper 	"128723211"@de
http://de.dbpedia.org/resource/Hugo_Wiener 	"11901419X"@de
http://de.dbpedia.org/resource/Ferdinand_Herbst 	"116729139"@de
http://de.dbpedia.org/resource/Friedrich_Alfred_Krupp 	"119054078"@de
http://de.dbpedia.org/resource/Walter_Küppers 	"127805184"@de
http://de.dbpedia.org/resource/Sulpiz_Boisserée 	"11851301X"@de
http://de.dbpedia.org/resource/David_Crosby 	"118874950"@de
http://de.dbpedia.org/resource/Stephen_Stills 	"119429098"@de
http://de.dbpedia.org/resource/Graham_Nash 	"134470745"@de
http://de.dbpedia.org/resource/Marianne_Faithfull 	"119122448"@de
http://de.dbpedia.org/resource/Antoine-Henri_Jomini 	"118776339"@de
http://de.dbpedia.org/resource/Ferdinand_Franz_Wallraf 	"118831429"@de
http://de.dbpedia.org/resource/Pippin_der_Bucklige 	"140135669"@de
http://de.dbpedia.org/resource/Gram_Parsons 	"119296705"@de
http://de.dbpedia.org/resource/Wolfgang_Neuss 	"11858748X"@de
http://de.dbpedia.org/resource/Sigfrid_Edström 	"13164730X"@de
http://de.dbpedia.org/resource/Henri_de_Baillet-Latour 	"143731211"@de
http://de.dbpedia.org/resource/Fritz_Busch 	"118517872"@de
http://de.dbpedia.org/resource/Gabriela_Mistral 	"118734199"@de
http://de.dbpedia.org/resource/Willi_Busch 	"137848897"@de
http://de.dbpedia.org/resource/Hermann_Busch 	"130816981"@de
http://de.dbpedia.org/resource/Luc_Ciompi 	"11576710X"@de
http://de.dbpedia.org/resource/Adolf_Busch 	"118876759"@de
http://de.dbpedia.org/resource/Max_Valier 	"118625993"@de
http://de.dbpedia.org/resource/Heinrich_Busch 	"130817007"@de
http://de.dbpedia.org/resource/Cem_Özdemir 	"11949941X"@de
http://de.dbpedia.org/resource/Wassili_Wassiljewitsch_Smyslow 	"118748599"@de
http://de.dbpedia.org/resource/Josias_Braun-Blanquet 	"139008349"@de
http://de.dbpedia.org/resource/Viktor_Kortschnoi 	"118565605"@de
http://de.dbpedia.org/resource/Stephan_Kekule 	"152181652"@de
http://de.dbpedia.org/resource/Udo_Lindenberg 	"118573179"@de
http://de.dbpedia.org/resource/Jeffrey_A._Carver 	"124633781"@de
http://de.dbpedia.org/resource/Traugott_von_Jagow 	"117064114"@de
http://de.dbpedia.org/resource/DJ_Shadow 	"130626198"@de
http://de.dbpedia.org/resource/Jockel_Fuchs 	"118536605"@de
http://de.dbpedia.org/resource/Aram_Chatschaturjan 	"118675427"@de
http://de.dbpedia.org/resource/Emmylou_Harris 	"134398416"@de
http://de.dbpedia.org/resource/Eugene_Paul_Wigner 	"119134047"@de
http://de.dbpedia.org/resource/Äsop 	"118647180"@de
http://de.dbpedia.org/resource/Ferdinand_Albrecht_II._(Braunschweig-Wolfenbüttel) 	"102705224"@de
http://de.dbpedia.org/resource/Edward_Bach 	"118841416"@de
http://de.dbpedia.org/resource/Karl_Gruber_(ÖVP) 	"118542796"@de
http://de.dbpedia.org/resource/Rex_Gildo 	"118694928"@de
http://de.dbpedia.org/resource/Hagen_von_Tronje 	"118719866"@de
http://de.dbpedia.org/resource/Harry_Markowitz 	"12926346X"@de
http://de.dbpedia.org/resource/Stauffenberg_(Adelsgeschlecht) 	"118752871"@de
http://de.dbpedia.org/resource/Boris_Wassiljewitsch_Spasski 	"118615955"@de
http://de.dbpedia.org/resource/Hans_Hattenhauer 	"120277956"@de
http://de.dbpedia.org/resource/Karl-Friedrich_Beringer 	"123832160"@de
http://de.dbpedia.org/resource/Hans_Christoph_von_Königsmarck_(Feldmarschall) 	"116294396"@de
http://de.dbpedia.org/resource/Aurora_von_Königsmarck 	"118777688"@de
http://de.dbpedia.org/resource/Charles_Alexandre_de_Calonne 	"118675362"@de
http://de.dbpedia.org/resource/Moritz_von_Sachsen_(1696–1750) 	"118584146"@de
http://de.dbpedia.org/resource/Anne_Robert_Jacques_Turgot,_baron_de_l’Aulne 	"118763202"@de
http://de.dbpedia.org/resource/Étienne_Charles_de_Loménie_de_Brienne 	"11650823X"@de
http://de.dbpedia.org/resource/Rosanne_Cash 	"134344693"@de
http://de.dbpedia.org/resource/Beat_Raaflaub 	"134490452"@de
http://de.dbpedia.org/resource/Josef_Strauss 	"118809555"@de
http://de.dbpedia.org/resource/Cesare_Borgia 	"118513559"@de
http://de.dbpedia.org/resource/Carl_von_Gontard 	"119014807"@de
http://de.dbpedia.org/resource/Ernst_(Sachsen) 	"119140659"@de
http://de.dbpedia.org/resource/Peter_Maffay 	"11881611X"@de
http://de.dbpedia.org/resource/James_Graham_Ballard 	"118656929"@de
http://de.dbpedia.org/resource/Béla_Tarr 	"139578188"@de
http://de.dbpedia.org/resource/Sebaldus_von_Nürnberg 	"118795910"@de
http://de.dbpedia.org/resource/Viktoria_Luise_von_Preußen 	"118626981"@de
http://de.dbpedia.org/resource/Rochus_von_Montpellier 	"118601652"@de
http://de.dbpedia.org/resource/Sid_Sackson 	"10991290X"@de
http://de.dbpedia.org/resource/Werner_Stengel 	"120259532"@de
http://de.dbpedia.org/resource/Alois_von_Beckh-Widmanstätten 	"131716840"@de
http://de.dbpedia.org/resource/Leopold_Figl 	"118532987"@de
http://de.dbpedia.org/resource/Rudolf_Hauschka 	"118546988"@de
http://de.dbpedia.org/resource/Kurt_Christoph_von_Königsmarck 	"12142961X"@de
http://de.dbpedia.org/resource/Johann_Georg_Krünitz 	"11919063X"@de
http://de.dbpedia.org/resource/Christian_Garve 	"118537636"@de
http://de.dbpedia.org/resource/Hans_Karl_von_Königsmarck 	"121782743"@de
http://de.dbpedia.org/resource/Johannes_Schmidt_(Sprachwissenschaftler) 	"117510408"@de
http://de.dbpedia.org/resource/Joachim_Fernau 	"118532596"@de
http://de.dbpedia.org/resource/Ofra_Haza 	"103411828"@de
http://de.dbpedia.org/resource/Maria_Lassnig 	"118569937"@de
http://de.dbpedia.org/resource/Hermann_Heinrich_Gossen 	"118696629"@de
http://de.dbpedia.org/resource/Eugen_Kogon 	"118713566"@de
http://de.dbpedia.org/resource/Johann_Ferdinand_Hetzendorf_von_Hohenberg 	"118774743"@de
http://de.dbpedia.org/resource/Süleyman_I. 	"118619993"@de
http://de.dbpedia.org/resource/Robert_Sheckley 	"122222717"@de
http://de.dbpedia.org/resource/Carl_Brandan_Mollweide 	"100810853"@de
http://de.dbpedia.org/resource/Timaios_von_Tauromenion 	"118802275"@de
http://de.dbpedia.org/resource/Ralph_Siegel 	"102852200"@de
http://de.dbpedia.org/resource/Wolfgang_Grams 	"119261685"@de
http://de.dbpedia.org/resource/James_Earl_Ray 	"12133886X"@de
http://de.dbpedia.org/resource/Otto_Wilhelm_von_Königsmarck 	"104333316"@de
http://de.dbpedia.org/resource/Speusippos 	"11875193X"@de
http://de.dbpedia.org/resource/Ahmed_I. 	"11850116X"@de
http://de.dbpedia.org/resource/Joe_Dallesandro 	"140469982"@de
http://de.dbpedia.org/resource/Ahmed_III. 	"101094108"@de
http://de.dbpedia.org/resource/Mahmud_II. 	"124530877"@de
http://de.dbpedia.org/resource/Bayezid_II. 	"118506056"@de
http://de.dbpedia.org/resource/Selim_III. 	"118750917"@de
http://de.dbpedia.org/resource/Murad_I. 	"122922778"@de
http://de.dbpedia.org/resource/Murad_II. 	"124745105"@de
http://de.dbpedia.org/resource/Murad_III. 	"119524767"@de
http://de.dbpedia.org/resource/Murad_IV. 	"118585797"@de
http://de.dbpedia.org/resource/Murad_V. 	"118946404"@de
http://de.dbpedia.org/resource/Dezso_Kosztolányi 	"118565753"@de
http://de.dbpedia.org/resource/Paul_Morrissey 	"119147181"@de
http://de.dbpedia.org/resource/Wilhelm_von_Gennep 	"137324529"@de
http://de.dbpedia.org/resource/Arbogast_von_Straßburg 	"102534500"@de
http://de.dbpedia.org/resource/Walram_von_Jülich 	"139141367"@de
http://de.dbpedia.org/resource/Friedrich_Wilhelm_Utsch 	"119025108"@de
http://de.dbpedia.org/resource/Veleda 	"139114610"@de
http://de.dbpedia.org/resource/Karl_Emil_Franzos 	"118702599"@de
http://de.dbpedia.org/resource/Dan_Aykroyd 	"134652827"@de
http://de.dbpedia.org/resource/Eugen_Bleuler 	"121096416"@de
http://de.dbpedia.org/resource/Arete_von_Kyrene 	"102381240"@de
http://de.dbpedia.org/resource/Alexander_Conze 	"11666827X"@de
http://de.dbpedia.org/resource/Ferdinand_Friedrich_(Anhalt-Köthen) 	"121733939"@de
http://de.dbpedia.org/resource/Henry_Ford_II 	"118987569"@de
http://de.dbpedia.org/resource/Hilbert_Meyer 	"123022134"@de
http://de.dbpedia.org/resource/Magnus_Gabriel_De_la_Gardie 	"119144646"@de
http://de.dbpedia.org/resource/Inka_Bause 	"134414365"@de
http://de.dbpedia.org/resource/Lukrez 	"118575236"@de
http://de.dbpedia.org/resource/Carl_Nielsen 	"118786180"@de
http://de.dbpedia.org/resource/Wilhelm_Heinrich_Schüßler 	"118611119"@de
http://de.dbpedia.org/resource/France_Gall 	"119296748"@de
http://de.dbpedia.org/resource/Odilo_(Bayern) 	"136731686"@de
http://de.dbpedia.org/resource/Tassilo_III. 	"118801414"@de
http://de.dbpedia.org/resource/Yasmina_Reza 	"120465272"@de
http://de.dbpedia.org/resource/Jules_Favre 	"118904388"@de
http://de.dbpedia.org/resource/Pontus_De_la_Gardie 	"118942727"@de
http://de.dbpedia.org/resource/Prokopios_von_Caesarea 	"118741985"@de
http://de.dbpedia.org/resource/Ammianus_Marcellinus 	"118502581"@de
http://de.dbpedia.org/resource/Gustav_Schwab 	"118762745"@de
http://de.dbpedia.org/resource/Fabian_von_Wrangel 	"138466289"@de
http://de.dbpedia.org/resource/Phoolan_Devi 	"11913196X"@de
http://de.dbpedia.org/resource/Johann_Elert_Bode 	"116215372"@de
http://de.dbpedia.org/resource/Peter_Rapp 	"118916432"@de
http://de.dbpedia.org/resource/Jacob_Heinrich_von_Flemming 	"119415410"@de
http://de.dbpedia.org/resource/Edgar_Wallace 	"118628739"@de
http://de.dbpedia.org/resource/Friedrich_von_Wrangel 	"117426059"@de
http://de.dbpedia.org/resource/Georg_Benedikt_von_Ogilvy 	"137566565"@de
http://de.dbpedia.org/resource/Jeremias_Chauvet 	"135719453"@de
http://de.dbpedia.org/resource/Heino_Heinrich_von_Flemming 	"136310036"@de
http://de.dbpedia.org/resource/Frederic_Remington 	"119027453"@de
http://de.dbpedia.org/resource/Hypatia 	"119121409"@de
http://de.dbpedia.org/resource/Suidas 	"115232710"@de
http://de.dbpedia.org/resource/Nikodemus 	"118588001"@de
http://de.dbpedia.org/resource/Jean-Baptiste-Donatien_de_Vimeur,_comte_de_Rochambeau 	"117533661"@de
http://de.dbpedia.org/resource/Wilhelm_René_de_l’Homme_de_Courbière 	"137401833"@de
http://de.dbpedia.org/resource/Iwan_Franko 	"118534920"@de
http://de.dbpedia.org/resource/Merle_Haggard 	"134395425"@de
http://de.dbpedia.org/resource/Hermann_Bonnus 	"119072238"@de
http://de.dbpedia.org/resource/Hugo_Portisch 	"124282148"@de
http://de.dbpedia.org/resource/Demetrius_Vikelas 	"119154307"@de
http://de.dbpedia.org/resource/Gerald_Jatzek 	"120324628"@de
http://de.dbpedia.org/resource/Fritz_Honegger 	"110468694"@de
http://de.dbpedia.org/resource/Karl_Weber 	"129280909"@de
http://de.dbpedia.org/resource/Larry_Clark 	"118520970"@de
http://de.dbpedia.org/resource/Richard_Nikolaus_Coudenhove-Kalergi 	"118677101"@de
http://de.dbpedia.org/resource/Hans-Rudolf_Merz 	"136689132"@de
http://de.dbpedia.org/resource/Arlo_Guthrie 	"134394011"@de
http://de.dbpedia.org/resource/Elisabeth_Kopp 	"118927108"@de
http://de.dbpedia.org/resource/Emil_Kraepelin 	"118565915"@de
http://de.dbpedia.org/resource/Rudolf_Steinberg 	"120580942"@de
http://de.dbpedia.org/resource/Rudolf_Friedrich 	"121025160"@de
http://de.dbpedia.org/resource/Johann_Georg_von_Sachsen_(1704–1774) 	"102464294"@de
http://de.dbpedia.org/resource/Ernst_Brugger 	"1014957656"@de
http://de.dbpedia.org/resource/Emmanuel_Chabrier 	"11866901X"@de
http://de.dbpedia.org/resource/Hans_Schaffner 	"1014999332"@de
http://de.dbpedia.org/resource/Max_Petitpierre 	"124769942"@de
http://de.dbpedia.org/resource/Ernest_Chuard 	"123632048"@de
http://de.dbpedia.org/resource/Wilhelm_Dietrich_von_Buddenbrock 	"135655528"@de
http://de.dbpedia.org/resource/Marcel_Pilet-Golaz 	"124769543"@de
http://de.dbpedia.org/resource/Marc-Emile_Ruchet 	"129954241"@de
http://de.dbpedia.org/resource/Friedrich_August_Rutowski 	"116712104"@de
http://de.dbpedia.org/resource/Alan_Dean_Foster 	"128413328"@de
http://de.dbpedia.org/resource/James_Keith 	"123069718"@de
http://de.dbpedia.org/resource/Cannonball_Adderley 	"122466616"@de
http://de.dbpedia.org/resource/Guillaume-Henri_Dufour 	"118527959"@de
http://de.dbpedia.org/resource/Volker_Beck 	"138246483"@de
http://de.dbpedia.org/resource/Michael_Anthony_Foster 	"109792335"@de
http://de.dbpedia.org/resource/Lola_Montez 	"118583719"@de
http://de.dbpedia.org/resource/Charles_Robberts_Swart 	"133462838"@de
http://de.dbpedia.org/resource/Hermann_von_Salm 	"137946554"@de
http://de.dbpedia.org/resource/Rudolf_von_Rheinfelden 	"118791478"@de
http://de.dbpedia.org/resource/Paul_Rodgers 	"134499891"@de
http://de.dbpedia.org/resource/Albrecht_Konrad_Finck_von_Finckenstein 	"135983223"@de
http://de.dbpedia.org/resource/Friedrich_Wilhelm_von_Seydlitz 	"118764888"@de
http://de.dbpedia.org/resource/Tom_T._Hall 	"134396243"@de
http://de.dbpedia.org/resource/Michael_Jary 	"119130785"@de
http://de.dbpedia.org/resource/Jalacy_Hawkins 	"129060976"@de
http://de.dbpedia.org/resource/Marika_Rökk 	"11860189X"@de
http://de.dbpedia.org/resource/Erle_Stanley_Gardner 	"118716360"@de
http://de.dbpedia.org/resource/Kurt_Sieveking 	"118765280"@de
http://de.dbpedia.org/resource/Patrick_Vieira 	"173823467"@de
http://de.dbpedia.org/resource/Jacques-Yves_Cousteau 	"119156644"@de
http://de.dbpedia.org/resource/Gene_Pitney 	"103934545"@de
http://de.dbpedia.org/resource/Eugen_Grimminger 	"122053893"@de
http://de.dbpedia.org/resource/Christoph_Ransmayr 	"118956299"@de
http://de.dbpedia.org/resource/Ferdinand_Schmidt_(Fotograf) 	"121651363"@de
http://de.dbpedia.org/resource/Peter_Frampton 	"134376390"@de
http://de.dbpedia.org/resource/Narses 	"118941976"@de
http://de.dbpedia.org/resource/Hakan_Yakin 	"12930932X"@de
http://de.dbpedia.org/resource/Ricky_Nelson 	"118947621"@de
http://de.dbpedia.org/resource/Murat_Yakin 	"129309338"@de
http://de.dbpedia.org/resource/Gottfried_Heinrich_zu_Pappenheim 	"119020572"@de
http://de.dbpedia.org/resource/François_Pétis_de_la_Croix 	"117702269"@de
http://de.dbpedia.org/resource/Dick_Francis 	"119320576"@de
http://de.dbpedia.org/resource/Helmut_Jahn_(Architekt) 	"118815660"@de
http://de.dbpedia.org/resource/Nat_Adderley 	"134311108"@de
http://de.dbpedia.org/resource/Yazid_I. 	"121369234"@de
http://de.dbpedia.org/resource/Otto_von_Freising 	"118590782"@de
http://de.dbpedia.org/resource/Milan_Kundera 	"118568043"@de
http://de.dbpedia.org/resource/Jodocus_Temme 	"118801597"@de
http://de.dbpedia.org/resource/Giotto_di_Bondone 	"118539477"@de
http://de.dbpedia.org/resource/Luca_Pacioli 	"118738968"@de
http://de.dbpedia.org/resource/Claude_Alexandre_de_Bonneval 	"11866154X"@de
http://de.dbpedia.org/resource/Kara_Mustafa_Pascha 	"118585975"@de
